User Name,User Openness,User Conscientiousness,User Extraversion,User Agreeableness,User Emotional range,Friend Name,Friend Openness,Friend Conscientiousness,Friend Extraversion,Friend Agreeableness,Friend Emotional range,Friendship Status
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,Cristiano,82.50537349582432,745.1009488779913,665.2908346481163,390.03154810893903,565.6788391315023,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,vinodkambli349,598.7665528927885,752.5564325660678,181.57247289402468,524.9489132609091,642.5048000857103,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,actorvijay,473.9294068717771,489.8063022913644,5.404478809335145,218.88607263473014,211.5074289863168,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,ShaaileshRSingh,660.9533402946626,333.87645873409855,16.10526926081679,271.1536898475671,49.062101600218675,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,AkashVOnline,126.27299597141989,755.1304177290648,1.4742408998654755,385.6431187765719,204.0022708352623,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,buffer,855.1597948949317,798.3326498170446,841.9021807394064,853.6889314365675,864.3187469757436,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,HISTORY,909.2180083176338,846.3395210064442,296.5126364915036,69.50454232222248,899.1329614462397,0
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,thevirdas,604.4081170822358,340.9436508726279,334.0795279733518,599.6533341803796,317.7634679810926,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,kanhaiyakumar,708.2951662683625,595.6934255018483,74.46687570945166,332.0710245197049,275.9568536908951,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,realshooterdadi,206.77956633686802,148.822957008929,21.27243708975285,271.8772140832221,8.865068309605428,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,AtishiAAP,596.7980381658995,841.8318853088448,111.79170011605926,615.4102333403358,419.3727807316492,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,bhumipednekar,604.1160711577081,752.882430055517,306.2461587104969,867.4516355446058,281.77431305635815,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,7acespune,666.4788737067903,914.4605244238267,377.17650259695034,138.94425914526033,823.2350577878904,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,khushsundar,723.0739530883759,779.4166528194258,106.07967289144116,675.0581535643935,451.7884756384063,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,aanandlrai,369.8154764456801,522.7788127612024,117.02553498084012,846.7401739381469,126.41114948084692,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,XMenMovies,909.8866067430206,782.9454367657447,224.45664156235313,612.8070121281268,470.5029531293417,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,MarsCuriosity,955.7970265152164,661.2125019189334,161.89813750201688,22.9016610417645,672.4189027035438,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,shooterdadi,188.38922729154635,504.68149543987295,14.198086792595765,524.5821773500016,81.21094194942985,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,MaheshNBhatt,640.8541840303434,461.9911823660859,30.352003934075945,573.1499365721717,182.85965278406823,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,RajeevMasand,906.1209071648929,222.31382358722297,287.85859409427223,673.624416570132,234.91674883459734,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,brahmatmajay,626.4215536844273,115.47883859833263,18.092718595998925,117.11169052040165,25.303799826362162,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,jiteshpillaai,863.0736102150322,416.34131365473235,128.1669372948966,582.2262176633083,329.86193088502966,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,Ashwin_saravana,869.0877867938481,523.2623394769627,148.5563407645512,478.215290832399,280.4859243973133,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,MarsOrbiter,715.4495295480341,768.674709844736,399.2905294418062,147.50349950866854,673.7089201639451,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,Sports_NDTV,317.20422117254896,753.6534101586876,6.760038337083274,23.85221026337525,510.2136942760207,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,NehaDhupia,654.0353410775461,825.8616355730635,714.3111265764246,700.9915841196838,364.34305278350854,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,BollywoodGandu,363.52499692992404,267.1670678184266,27.59506774877696,174.53705838594308,210.19550688311062,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,RonnieScrewvala,685.8416423123231,707.7525738414649,189.42245247555184,214.09073517281618,500.39466566588067,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,IndiaMeToo,932.6686036698611,424.0088356775756,477.77045964485797,494.349224007029,305.1402163898007,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,baradwajrangan,920.8929379595345,257.4430712546677,106.63462900672415,429.9951853384309,186.704276703732,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,kunalkamra88,640.0319618230899,429.94377361258734,143.3529203857959,440.9228462292864,447.5267097770278,1
taapsee,478.64023568355765,78.57648325809934,46.521587457433064,209.2784897477083,18.348640814333184,cobrapost,611.8939626938059,604.7775756088791,255.96903950901816,639.9359885112622,585.4171988278366,1
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,RahulBilve8,403.15950270607,502.60948471836156,161.84289376811006,796.5689698611209,191.60191205015914,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,ProjectSeestra,971.3750224487999,38.75073405570922,121.118720334226,118.95500315174212,158.22733612794926,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,DanielNewman,655.4455181704529,488.9482388443959,920.505471196553,946.7004456066787,331.1099869153938,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,barrysilbert,834.0582551386149,534.7800063466399,483.07836276235713,203.61137290879782,775.0813843689983,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,Survivor_AU,629.2639967382867,741.7726038542438,420.088913551817,360.69067389876284,651.7577628194394,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,bisiadjapon,872.8328964844744,622.7835287479535,622.4297781175886,847.3942422145412,201.52833993868703,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,SEC_Careers,590.5445768848588,691.9536469203665,678.8287359739767,468.37883190326534,893.0528192362411,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,tarak9999,773.7827425371046,940.5499026280912,788.9462042565547,948.1022562983445,759.0472345609729,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,Nidhi,572.16201701079,727.884018359352,228.74102680019337,600.093135455003,383.35576937791825,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,BeingSalmanKhan,140.67468573214998,278.1986459490999,91.80406322789314,390.8445971314636,48.204554433986466,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,imVkohli,578.5888939612926,945.0010321366849,588.4048739350104,644.9875949479681,837.5763966756082,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,aliabbaszafar,385.89001388136865,515.6026146844233,136.11062883900388,548.7045418680802,78.56438222190448,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,AltNews,800.6159386164866,395.0599259492705,469.21505936972403,277.7650331994197,519.6017902707551,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,vijaymilton,209.36608020949498,354.3691676898011,65.62720412384488,454.8964186954144,97.83530976620891,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,mrtesslynch,879.4238533343911,58.287163570143406,241.75401219225157,58.193717241439956,228.65978076029532,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,ShashiTharoor,858.6489214053277,743.105800070227,316.15962944427423,296.7321775627562,641.1592869523097,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,PJukalker,899.4428644410373,444.31104415918526,768.9668586315127,879.5683271394701,103.50001847453599,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,PTI_News,815.801177713407,839.4189642562988,634.2675571285353,436.2419363356984,609.558582537827,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,Cristiano,82.50537349582432,745.1009488779913,665.2908346481163,390.03154810893903,565.6788391315023,0
itsSSR,789.1241552228581,627.9270707275165,233.37079323552712,650.9889295565682,428.54415729710337,vinodkambli349,598.7665528927885,752.5564325660678,181.57247289402468,524.9489132609091,642.5048000857103,0
